2theta_deg,I
1.2506290996246422e-09,25987.197
1.2509376701229618e-09,25984.37
1.251246240621282e-09,25979.133
1.2515548111196016e-09,25979.312
1.2518633816179217e-09,25985.96
1.2521719521162411e-09,25991.457
1.2524805226145612e-09,25987.836
1.2527890931128809e-09,25987.97
1.253097663611201e-09,25985.23
1.2534062341095208e-09,25985.719
1.2537148046078407e-09,25988.328
1.2540233751061604e-09,25988.148
1.2543319456044805e-09,25985.291
1.2546405161028005e-09,25984.602
1.2549490866011202e-09,25986.57
1.2552576570994403e-09,25990.1
1.25556622759776e-09,25988.758
1.2558747980960798e-09,25985.457
1.2561833685943995e-09,25983.154
1.2564919390927196e-09,25983.674
1.2568005095910393e-09,25974.6
1.2571090800893593e-09,25971.346
1.257417650587679e-09,25968.973
1.2577262210859993e-09,25966.064
1.2580347915843188e-09,25962.672
1.2583433620826388e-09,25960.807
1.2586519325809585e-09,25967.44
1.2589605030792786e-09,25961.13
1.2592690735775983e-09,25961.166
1.2595776440759183e-09,25957.389
1.259886214574238e-09,25957.113
1.2601947850725579e-09,25958.29
1.2605033555708776e-09,25957.97
1.2608119260691976e-09,25956.574
1.2611204965675173e-09,25961.848
1.2614290670658376e-09,25964.826
1.261737637564157e-09,25966.564
1.2620462080624771e-09,25970.527
1.2623547785607968e-09,25976.502
1.2626633490591169e-09,25980.166
1.2629719195574366e-09,25988.346
1.2632804900557566e-09,25993.92
1.2635890605540763e-09,25999.402
1.2638976310523964e-09,26004.344
1.2642062015507159e-09,26003.822
1.264514772049036e-09,26005.695
1.2648233425473556e-09,26007.158
1.2651319130456759e-09,26006.934
1.2654404835439954e-09,26006.094
1.2657490540423156e-09,26009.283
1.2660576245406353e-09,26004.633
1.266366195038955e-09,25999.344
1.2666747655372749e-09,25995.63
1.266983336035595e-09,25990.844
1.2672919065339146e-09,25983.518
1.2676004770322347e-09,25976.0
1.2679090475305544e-09,25962.564
1.2682176180288742e-09,25944.01
1.268526188527194e-09,25928.025
1.268834759025514e-09,25916.688
1.2691433295238337e-09,25907.441
1.269451900022154e-09,25899.285
1.2697604705204734e-09,25885.123
1.2700690410187937e-09,25874.002
1.2703776115171136e-09,25870.451
1.270686182015433e-09,25863.707
1.2709947525137533e-09,25853.832
1.271303323012073e-09,25842.621
1.271611893510393e-09,25833.553
1.2719204640087127e-09,25823.494
1.2722290345070328e-09,25812.61
1.2725376050053523e-09,25805.264
1.2728461755036726e-09,25800.76
1.2731547460019922e-09,25799.467
1.2734633165003121e-09,25799.69
1.273771886998632e-09,25798.723
1.2740804574969519e-09,25795.182
1.2743890279952713e-09,25794.84
1.2746975984935916e-09,25796.574
1.2750061689919113e-09,25793.303
1.2753147394902314e-09,25787.494
1.275623309988551e-09,25778.906
1.2759318804868711e-09,25775.18
1.2762404509851908e-09,25779.73
1.2765490214835109e-09,25780.113
1.2768575919818305e-09,25782.822
1.2771661624801504e-09,25782.191
1.2774747329784703e-09,25781.535
1.2777833034767902e-09,25784.543
1.27809187397511e-09,25787.621
1.27840044447343e-09,25787.178
1.2787090149717496e-09,25789.861
1.2790175854700697e-09,25793.271
1.2793261559683893e-09,25790.684
1.2796347264667094e-09,25793.11
1.279943296965029e-09,25802.324
1.280251867463349e-09,25807.332
1.2805604379616686e-09,25809.27
1.2808690084599887e-09,25816.973
1.2811775789583086e-09,25819.992
1.2814861494566285e-09,25822.682
1.2817947199549483e-09,25822.936
1.2821032904532684e-09,25824.357
1.2824118609515877e-09,25825.229
1.282720431449908e-09,25827.275
1.2830290019482276e-09,25828.29
1.2833375724465477e-09,25830.193
1.2836461429448674e-09,25838.613
1.2839547134431875e-09,25845.318
1.2842632839415071e-09,25845.883
1.284571854439827e-09,25847.781
1.2848804249381469e-09,25852.223
1.2851889954364668e-09,25852.637
1.2854975659347864e-09,25857.475
1.2858061364331065e-09,25857.14
1.2861147069314262e-09,25864.598
1.2864232774297463e-09,25869.438
1.2867318479280661e-09,25863.242
1.287040418426386e-09,25859.486
1.2873489889247059e-09,25856.613
1.2876575594230258e-09,25855.637
1.2879661299213456e-09,25857.836
1.2882747004196657e-09,25859.08
1.2885832709179852e-09,25859.533
1.288891841416305e-09,25856.588
1.2892004119146251e-09,25859.488
1.2895089824129448e-09,25865.785
1.289817552911265e-09,25874.28
1.2901261234095848e-09,25876.178
1.2904346939079042e-09,25869.328
1.2907432644062243e-09,25869.488
1.2910518349045442e-09,25872.863
1.291360405402864e-09,25877.943
1.291668975901184e-09,25878.873
1.291977546399504e-09,25877.732
1.2922861168978237e-09,25875.773
1.2925946873961434e-09,25879.855
1.2929032578944634e-09,25885.318
1.2932118283927831e-09,25886.088
1.2935203988911032e-09,25887.104
1.293828969389423e-09,25893.932
1.2941375398877427e-09,25903.92
1.2944461103860628e-09,25916.473
1.2947546808843825e-09,25928.414
1.2950632513827024e-09,25935.379
1.2953718218810222e-09,25942.484
1.2956803923793421e-09,25952.674
1.295988962877662e-09,25954.676
1.2962975333759819e-09,25960.242
1.2966061038743017e-09,25965.738
1.2969146743726214e-09,25967.537
1.2972232448709415e-09,25971.553
1.2975318153692612e-09,25973.309
1.297840385867581e-09,25972.562
1.2981489563659011e-09,25980.193
1.2984575268642208e-09,25991.24
1.2987660973625407e-09,26000.023
1.2990746678608605e-09,26010.105
1.2993832383591802e-09,26020.928
1.2996918088575003e-09,26023.867
1.3000003793558202e-09,26028.291
1.30030894985414e-09,26040.34
1.3006175203524597e-09,26054.014
1.3009260908507796e-09,26057.527
1.3012346613490995e-09,26065.176
1.3015432318474193e-09,26072.936
1.3018518023457394e-09,26078.951
1.302160372844059e-09,26091.654
1.3024689433423792e-09,26102.31
1.3027775138406988e-09,26118.258
1.303086084339019e-09,26129.576
1.3033946548373386e-09,26138.467
1.3037032253356587e-09,26148.336
1.3040117958339783e-09,26162.363
1.3043203663322986e-09,26176.885
1.3046289368306183e-09,26184.588
1.304937507328938e-09,26196.89
1.3052460778272576e-09,26202.557
1.3055546483255777e-09,26209.291
1.3058632188238974e-09,26225.277
1.3061717893222177e-09,26240.074
1.3064803598205373e-09,26254.799
1.3067889303188572e-09,26268.666
1.3070975008171769e-09,26280.705
1.307406071315497e-09,26296.031
1.3077146418138166e-09,26317.715
1.308023212312137e-09,26336.754
1.3083317828104564e-09,26350.395
1.3086403533087763e-09,26366.107
1.308948923807096e-09,26382.207
1.309257494305416e-09,26398.6
1.3095660648037357e-09,26419.59
1.309874635302056e-09,26442.059
1.3101832058003754e-09,26468.088
1.3104917762986957e-09,26492.016
1.3108003467970154e-09,26512.867
1.3111089172953353e-09,26534.287
1.311417487793655e-09,26562.705
1.311726058291975e-09,26589.37
1.3120346287902947e-09,26617.166
1.3123431992886148e-09,26638.482
1.3126517697869346e-09,26660.367
1.3129603402852543e-09,26685.756
1.313268910783574e-09,26718.24
1.3135774812818943e-09,26749.256
1.3138860517802137e-09,26780.51
1.314194622278534e-09,26808.62
1.3145031927768537e-09,26834.092
1.3148117632751736e-09,26866.88
1.3151203337734932e-09,26909.92
1.3154289042718133e-09,26950.5
1.315737474770133e-09,26984.426
1.316046045268453e-09,27023.312
1.316354615766773e-09,27063.799
1.3166631862650928e-09,27101.88
1.3169717567634123e-09,27144.004
1.3172803272617324e-09,27177.322
1.317588897760052e-09,27217.719
1.3178974682583723e-09,27258.225
1.318206038756692e-09,27296.584
1.318514609255012e-09,27341.69
1.3188231797533317e-09,27387.463
1.3191317502516514e-09,27438.053
1.3194403207499717e-09,27488.691
1.3197488912482914e-09,27536.787
1.3200574617466115e-09,27583.771
1.3203660322449311e-09,27640.729
1.3206746027432514e-09,27696.686
1.3209831732415707e-09,27753.764
1.321291743739891e-09,27811.549
1.3216003142382106e-09,27872.791
1.3219088847365307e-09,27931.18
1.3222174552348504e-09,27988.256
1.3225260257331705e-09,28057.31
1.3228345962314901e-09,28123.027
1.32314316672981e-09,28192.465
1.3234517372281297e-09,28258.86
1.3237603077264498e-09,28328.22
1.3240688782247694e-09,28402.094
1.3243774487230895e-09,28479.482
1.3246860192214092e-09,28560.486
1.3249945897197293e-09,28641.486
1.325303160218049e-09,28727.143
1.3256117307163688e-09,28812.842
1.3259203012146887e-09,28892.328
1.3262288717130085e-09,28985.26
1.3265374422113284e-09,29077.992
1.3268460127096483e-09,29165.367
1.327154583207968e-09,29256.217
1.327463153706288e-09,29342.828
1.3277717242046077e-09,29430.475
1.3280802947029278e-09,29526.537
1.3283888652012475e-09,29615.842
1.3286974356995678e-09,29708.303
1.3290060061978872e-09,29800.846
1.329314576696207e-09,29893.754
1.329623147194527e-09,29984.188
1.3299317176928468e-09,30077.531
1.3302402881911667e-09,30165.828
1.3305488586894868e-09,30254.943
1.3308574291878063e-09,30335.918
1.3311659996861263e-09,30412.877
1.331474570184446e-09,30483.094
1.331783140682766e-09,30553.479
1.3320917111810858e-09,30615.826
1.332400281679406e-09,30671.9
1.3327088521777255e-09,30717.707
1.3330174226760454e-09,30762.771
1.3333259931743653e-09,30798.957
1.3336345636726851e-09,30833.545
1.3339431341710048e-09,30860.676
1.3342517046693251e-09,30878.242
1.3345602751676446e-09,30886.572
1.3348688456659649e-09,30887.385
1.3351774161642847e-09,30880.035
1.3354859866626044e-09,30873.195
1.3357945571609247e-09,30848.73
1.3361031276592442e-09,30817.715
1.3364116981575642e-09,30780.812
1.3367202686558841e-09,30737.281
1.3370288391542038e-09,30687.64
1.3373374096525234e-09,30637.555
1.3376459801508437e-09,30572.008
1.3379545506491632e-09,30511.043
1.3382631211474835e-09,30440.012
1.3385716916458032e-09,30370.502
1.3388802621441232e-09,30294.885
1.3391888326424427e-09,30217.04
1.3394974031407628e-09,30135.32
1.3398059736390824e-09,30052.852
1.3401145441374025e-09,29974.758
1.3404231146357224e-09,29900.656
1.3407316851340423e-09,29824.764
1.3410402556323622e-09,29750.572
1.341348826130682e-09,29665.318
1.3416573966290015e-09,29588.973
1.3419659671273218e-09,29519.916
1.3422745376256415e-09,29450.07
1.3425831081239615e-09,29377.049
1.3428916786222812e-09,29307.262
1.343200249120601e-09,29231.486
1.3435088196189207e-09,29163.611
1.3438173901172408e-09,29097.164
1.3441259606155607e-09,29032.986
1.3444345311138806e-09,28964.49
1.3447431016122002e-09,28897.775
1.3450516721105203e-09,28832.05
1.3453602426088398e-09,28777.215
1.34566881310716e-09,28723.674
1.3459773836054798e-09,28668.871
1.3462859541037998e-09,28611.35
1.3465945246021195e-09,28558.053
1.3469030951004396e-09,28506.986
1.3472116655987593e-09,28459.793
1.3475202360970791e-09,28414.758
1.3478288065953988e-09,28364.654
1.3481373770937189e-09,28314.965
1.3484459475920385e-09,28272.455
1.3487545180903586e-09,28223.557
1.3490630885886783e-09,28181.62
1.3493716590869984e-09,28139.918
1.3496802295853178e-09,28092.385
1.3499888000836381e-09,28045.797
1.3502973705819578e-09,28002.44
1.3506059410802779e-09,27949.06
1.3509145115785976e-09,27900.297
1.3512230820769174e-09,27852.398
1.3515316525752375e-09,27808.055
1.3518402230735572e-09,27764.64
1.3521487935718773e-09,27725.812
1.352457364070197e-09,27692.08
1.3527659345685172e-09,27662.133
1.3530745050668367e-09,27627.617
1.3533830755651566e-09,27599.754
1.3536916460634764e-09,27568.244
1.3540002165617963e-09,27540.295
1.3543087870601162e-09,27520.533
1.3546173575584363e-09,27494.764
1.354925928056756e-09,27475.66
1.3552344985550758e-09,27457.324
1.3555430690533955e-09,27439.76
1.3558516395517156e-09,27428.65
1.3561602100500352e-09,27413.227
1.3564687805483555e-09,27398.607
1.356777351046675e-09,27397.031
1.3570859215449953e-09,27397.51
1.3573944920433147e-09,27391.92
1.3577030625416346e-09,27390.178
1.3580116330399545e-09,27387.314
1.3583202035382746e-09,27387.496
1.358628774036594e-09,27376.838
1.3589373445349143e-09,27362.3
1.359245915033234e-09,27354.828
1.3595544855315539e-09,27356.297
1.3598630560298735e-09,27352.201
1.3601716265281938e-09,27353.217
1.3604801970265133e-09,27359.99
1.3607887675248336e-09,27365.904
1.3610973380231532e-09,27370.887
1.361405908521473e-09,27379.066
1.3617144790197928e-09,27385.758
1.3620230495181129e-09,27395.98
1.3623316200164323e-09,27411.291
1.3626401905147526e-09,27420.576
1.3629487610130723e-09,27439.78
1.3632573315113924e-09,27459.385
1.3635659020097118e-09,27473.143
1.363874472508032e-09,27490.854
1.3641830430063516e-09,27512.834
1.3644916135046719e-09,27529.69
1.3648001840029913e-09,27549.271
1.3651087545013116e-09,27571.477
1.3654173249996313e-09,27588.201
1.365725895497951e-09,27601.52
1.3660344659962706e-09,27616.098
1.366343036494591e-09,27634.53
1.3666516069929106e-09,27653.775
1.3669601774912307e-09,27671.684
1.3672687479895503e-09,27688.176
1.3675773184878702e-09,27701.135
1.36788588898619e-09,27722.828
1.3681944594845102e-09,27746.672
1.3685030299828298e-09,27764.236
1.36881160048115e-09,27779.494
1.3691201709794698e-09,27798.586
1.3694287414777893e-09,27815.275
1.3697373119761093e-09,27835.812
1.3700458824744292e-09,27860.494
1.370354452972749e-09,27881.672
1.370663023471069e-09,27900.662
1.3709715939693888e-09,27925.0
1.3712801644677087e-09,27945.586
1.3715887349660284e-09,27968.22
1.3718973054643485e-09,27991.748
1.3722058759626681e-09,28016.645
1.372514446460988e-09,28043.416
1.3728230169593079e-09,28076.014
1.3731315874576278e-09,28105.445
1.3734401579559478e-09,28136.393
1.3737487284542675e-09,28167.688
1.3740572989525874e-09,28204.326
1.3743658694509073e-09,28241.432
1.374674439949227e-09,28280.568
1.374983010447547e-09,28317.62
1.3752915809458669e-09,28353.725
1.3756001514441866e-09,28391.236
1.3759087219425064e-09,28431.443
1.3762172924408263e-09,28469.426
1.3765258629391462e-09,28502.943
1.376834433437466e-09,28530.428
1.3771430039357861e-09,28565.672
1.3774515744341058e-09,28605.57
1.3777601449324255e-09,28642.545
1.3780687154307456e-09,28682.121
1.3783772859290652e-09,28725.068
1.3786858564273853e-09,28774.822
1.3789944269257052e-09,28827.266
1.379302997424025e-09,28882.475
1.3796115679223447e-09,28934.66
1.3799201384206646e-09,28984.346
1.3802287089189845e-09,29040.973
1.3805372794173044e-09,29098.24
1.3808458499156244e-09,29151.65
1.3811544204139441e-09,29212.217
1.3814629909122642e-09,29275.463
1.3817715614105839e-09,29342.021
1.3820801319089035e-09,29403.137
1.3823887024072236e-09,29470.959
1.3826972729055435e-09,29535.27
1.3830058434038634e-09,29605.135
1.3833144139021832e-09,29674.055
1.3836229844005031e-09,29736.723
1.3839315548988228e-09,29808.824
1.384240125397143e-09,29882.146
1.3845486958954625e-09,29952.154
1.3848572663937826e-09,30017.498
1.3851658368921025e-09,30079.258
1.3854744073904224e-09,30147.541
1.3857829778887418e-09,30220.623
1.3860915483870621e-09,30286.469
1.3864001188853818e-09,30352.234
1.3867086893837019e-09,30410.785
1.3870172598820215e-09,30464.312
1.3873258303803416e-09,30519.594
1.3876344008786613e-09,30563.836
1.3879429713769814e-09,30606.44
1.3882515418753008e-09,30644.12
1.388560112373621e-09,30666.297
1.3888686828719408e-09,30686.498
1.3891772533702607e-09,30704.25
1.3894858238685805e-09,30719.094
1.3897943943669004e-09,30724.584
1.3901029648652199e-09,30731.53
1.3904115353635402e-09,30741.594
1.3907201058618598e-09,30729.55
1.39102867636018e-09,30698.777
1.3913372468584996e-09,30668.914
1.3916458173568197e-09,30631.258
1.3919543878551391e-09,30580.941
1.3922629583534592e-09,30520.863
1.392571528851779e-09,30457.25
1.392880099350099e-09,30387.332
1.3931886698484186e-09,30311.244
1.3934972403467387e-09,30229.512
1.3938058108450584e-09,30146.363
1.3941143813433785e-09,30048.625
1.3944229518416981e-09,29950.285
1.3947315223400182e-09,29853.984
1.3950400928383379e-09,29758.287
1.395348663336658e-09,29666.934
1.3956572338349776e-09,29568.271
1.3959658043332975e-09,29470.406
1.3962743748316174e-09,29371.518
1.3965829453299373e-09,29281.365
1.396891515828257e-09,29191.371
1.397200086326577e-09,29109.729
1.3975086568248967e-09,29022.057
1.397817227323217e-09,28942.879
1.3981257978215364e-09,28859.482
1.3984343683198565e-09,28783.342
1.3987429388181762e-09,28708.336
1.3990515093164963e-09,28623.744
1.399360079814816e-09,28544.906
1.3996686503131362e-09,28466.72
1.3999772208114559e-09,28383.24
1.4002857913097756e-09,28305.979
1.4005943618080956e-09,28230.273
1.4009029323064153e-09,28159.984
1.4012115028047356e-09,28090.57
1.4015200733030553e-09,28023.727
1.4018286438013751e-09,27958.39
1.4021372142996948e-09,27893.775
1.4024457847980147e-09,27832.762
1.4027543552963346e-09,27771.34
1.4030629257946546e-09,27708.574
1.4033714962929743e-09,27648.11
1.4036800667912944e-09,27590.14
1.4039886372896139e-09,27556.068
1.404297207787934e-09,27519.154
1.4046057782862536e-09,27482.389
1.404914348784574e-09,27444.28
1.4052229192828934e-09,27407.598
1.4055314897812136e-09,27365.998
1.4058400602795333e-09,27326.566
1.406148630777853e-09,27294.836
1.4064572012761729e-09,27255.205
1.406765771774493e-09,27220.857
1.4070743422728126e-09,27190.383
1.4073829127711327e-09,27160.02
1.4076914832694524e-09,27128.621
1.4080000537677722e-09,27099.246
1.408308624266092e-09,27069.123
1.4086171947644122e-09,27039.504
1.4089257652627317e-09,27014.15
1.409234335761052e-09,26984.842
1.4095429062593716e-09,26956.723
1.4098514767576917e-09,26935.176
1.4101600472560112e-09,26910.074
1.4104686177543312e-09,26886.662
1.4107771882526507e-09,26862.047
1.411085758750971e-09,26840.535
1.4113943292492907e-09,26816.473
1.4117028997476107e-09,26791.826
1.4120114702459304e-09,26770.025
1.4123200407442503e-09,26748.713
1.41262861124257e-09,26731.26
1.4129371817408902e-09,26716.3
1.41324575223921e-09,26699.617
1.41355432273753e-09,26686.697
1.4138628932358497e-09,26670.809
1.4141714637341695e-09,26655.63
1.414480034232489e-09,26649.92
1.4147886047308093e-09,26633.672
1.415097175229129e-09,26621.861
1.415405745727449e-09,26614.303
1.4157143162257687e-09,26600.707
1.4160228867240888e-09,26592.318
1.4163314572224087e-09,26589.5
1.4166400277207285e-09,26583.766
1.4169485982190484e-09,26576.664
1.4172571687173683e-09,26572.648
1.4175657392156884e-09,26567.045
1.4178743097140078e-09,26565.383
1.418182880212328e-09,26562.795
1.4184914507106476e-09,26553.723
1.4188000212089677e-09,26542.873
1.4191085917072873e-09,26536.46
1.4194171622056074e-09,26527.115
1.419725732703927e-09,26522.447
1.420034303202247e-09,26514.086
1.4203428737005668e-09,26505.586
